,날짜,종가,전일비,시가,고가,저가,거래량
2204,2014.10.21,48300.0,100.0,48700.0,48800.0,47600.0,137736.0
2205,2014.10.20,48200.0,1200.0,47450.0,48700.0,47250.0,192189.0
2206,2014.10.17,47000.0,200.0,47000.0,48000.0,46650.0,195399.0
2207,2014.10.16,46800.0,300.0,47300.0,47650.0,45800.0,204133.0
2208,2014.10.15,47100.0,100.0,46500.0,47600.0,46050.0,158862.0
2209,2014.10.14,47000.0,1950.0,45050.0,47200.0,44950.0,227086.0
2210,2014.10.13,45050.0,4450.0,49000.0,49450.0,44300.0,441173.0
2211,2014.10.10,49500.0,2100.0,50900.0,51700.0,48650.0,303341.0
2212,2014.10.08,51600.0,600.0,52200.0,52800.0,51100.0,295728.0
2213,2014.10.07,52200.0,1600.0,50900.0,52900.0,50900.0,396843.0
2214,2014.10.06,50600.0,400.0,51000.0,52000.0,50400.0,221818.0
2215,2014.10.02,51000.0,1450.0,48800.0,51400.0,48450.0,245724.0
2216,2014.10.01,49550.0,1950.0,51000.0,51900.0,49500.0,248230.0
2217,2014.09.30,51500.0,800.0,50100.0,52000.0,48800.0,339643.0
2218,2014.09.29,50700.0,800.0,51800.0,52100.0,49950.0,211486.0
2219,2014.09.26,51500.0,100.0,51100.0,51900.0,50300.0,190798.0
2220,2014.09.25,51600.0,0.0,51900.0,52500.0,51000.0,159136.0
2221,2014.09.24,51600.0,300.0,51300.0,52700.0,51000.0,267884.0
2222,2014.09.23,51300.0,200.0,51100.0,51300.0,49700.0,328972.0
2223,2014.09.22,51500.0,1400.0,52400.0,52700.0,50700.0,443708.0
2224,2014.09.19,52900.0,1300.0,54100.0,54500.0,52900.0,367741.0
2225,2014.09.18,54200.0,700.0,53700.0,54500.0,52800.0,391199.0
2226,2014.09.17,53500.0,300.0,53400.0,54100.0,52300.0,386689.0
2227,2014.09.16,53200.0,1100.0,54000.0,55600.0,53000.0,1382346.0
2228,2014.09.15,52100.0,900.0,51900.0,52900.0,51000.0,623964.0
2229,2014.09.12,51200.0,600.0,51800.0,53700.0,50300.0,1151177.0
2230,2014.09.11,50600.0,200.0,51200.0,52400.0,50400.0,414116.0
2231,2014.09.05,50400.0,1100.0,49300.0,50400.0,48800.0,253913.0
2232,2014.09.04,49300.0,0.0,50300.0,51000.0,49200.0,358269.0
2233,2014.09.03,49300.0,550.0,50400.0,50700.0,48550.0,334730.0
2234,2014.09.02,49850.0,450.0,50600.0,50600.0,49450.0,270112.0
2235,2014.09.01,50300.0,1600.0,49750.0,51600.0,49750.0,582929.0
2236,2014.08.29,48700.0,0.0,48500.0,49650.0,48450.0,305389.0
2237,2014.08.28,48700.0,300.0,49250.0,50200.0,47850.0,356980.0
2238,2014.08.27,49000.0,2200.0,51000.0,51300.0,48000.0,768406.0
2239,2014.08.26,51200.0,5000.0,46950.0,51900.0,46800.0,1463631.0
2240,2014.08.25,46200.0,1800.0,48150.0,48350.0,46050.0,656489.0
2241,2014.08.22,48000.0,3100.0,50500.0,51400.0,47750.0,1062988.0
2242,2014.08.21,51100.0,5100.0,51600.0,52800.0,49800.0,2149216.0
2243,2014.08.20,46000.0,1400.0,44850.0,46000.0,44700.0,468210.0
2244,2014.08.19,44600.0,600.0,45400.0,46450.0,44550.0,716269.0
2245,2014.08.18,45200.0,1050.0,46600.0,46800.0,44550.0,531247.0
2246,2014.08.14,46250.0,350.0,46850.0,48150.0,45150.0,1365015.0
2247,2014.08.13,46600.0,6050.0,45500.0,46600.0,43350.0,2106359.0
2248,2014.08.12,40550.0,2500.0,38500.0,40600.0,38400.0,301008.0
2249,2014.08.11,38050.0,200.0,38200.0,39200.0,37450.0,160940.0
2250,2014.08.08,38250.0,350.0,37900.0,38750.0,37300.0,144450.0
2251,2014.08.07,37900.0,900.0,37100.0,37900.0,37100.0,99784.0
2252,2014.08.06,37000.0,100.0,36900.0,37600.0,36900.0,65837.0
2253,2014.08.05,36900.0,1100.0,38200.0,38550.0,36800.0,143498.0
2254,2014.08.04,38000.0,1050.0,37100.0,38050.0,36600.0,102707.0
2255,2014.08.01,36950.0,1150.0,35200.0,36950.0,35200.0,82838.0
2256,2014.07.31,35800.0,350.0,36150.0,36400.0,35150.0,101220.0
2257,2014.07.30,36150.0,0.0,36100.0,36650.0,36050.0,76363.0
2258,2014.07.29,36150.0,1050.0,37050.0,37200.0,36150.0,157422.0
2259,2014.07.28,37200.0,650.0,37700.0,37950.0,37000.0,123000.0
2260,2014.07.25,37850.0,300.0,37550.0,37850.0,37400.0,40591.0
2261,2014.07.24,37550.0,150.0,37750.0,38000.0,37500.0,82629.0
2262,2014.07.23,37700.0,700.0,38800.0,38950.0,37650.0,110443.0
2263,2014.07.22,38400.0,700.0,37750.0,39700.0,37750.0,174707.0
2264,2014.07.21,37700.0,250.0,37600.0,37950.0,37500.0,55202.0
2265,2014.07.18,37450.0,50.0,37700.0,37850.0,37250.0,60465.0
2266,2014.07.17,37500.0,150.0,37550.0,37950.0,37450.0,69313.0
2267,2014.07.16,37350.0,750.0,38100.0,38300.0,37150.0,112239.0
2268,2014.07.15,38100.0,300.0,38100.0,38650.0,37950.0,83615.0
2269,2014.07.14,37800.0,400.0,38250.0,38500.0,37650.0,96813.0
2270,2014.07.11,38200.0,800.0,38700.0,39250.0,38150.0,103187.0
2271,2014.07.10,39000.0,900.0,40000.0,40350.0,38850.0,152606.0
2272,2014.07.09,39900.0,500.0,39400.0,39950.0,39200.0,98467.0
2273,2014.07.08,39400.0,400.0,39550.0,39650.0,39100.0,91287.0
2274,2014.07.07,39800.0,350.0,40350.0,40400.0,39550.0,172211.0
2275,2014.07.04,39450.0,1300.0,38550.0,39550.0,38550.0,162145.0
2276,2014.07.03,38150.0,1050.0,39250.0,40000.0,38050.0,193949.0
2277,2014.07.02,39200.0,300.0,39200.0,40250.0,38900.0,299265.0
2278,2014.07.01,38900.0,800.0,37600.0,38900.0,36950.0,423023.0
2279,2014.06.30,38100.0,50.0,38300.0,38600.0,38100.0,93506.0
2280,2014.06.27,38050.0,150.0,38000.0,38300.0,37900.0,87922.0
2281,2014.06.26,38200.0,250.0,38000.0,38700.0,37950.0,90449.0
2282,2014.06.25,37950.0,850.0,38800.0,39600.0,37900.0,228004.0
2283,2014.06.24,38800.0,250.0,38650.0,40000.0,38650.0,128158.0
2284,2014.06.23,38550.0,1450.0,40000.0,40300.0,38550.0,163156.0
2285,2014.06.20,40000.0,350.0,40650.0,40700.0,40000.0,68231.0
2286,2014.06.19,40350.0,250.0,39850.0,40900.0,39850.0,77150.0
2287,2014.06.18,40100.0,700.0,40800.0,41100.0,39900.0,75014.0
2288,2014.06.17,40800.0,500.0,41300.0,41650.0,40800.0,66009.0
2289,2014.06.16,41300.0,500.0,40950.0,41700.0,40400.0,77809.0
2290,2014.06.13,40800.0,900.0,42050.0,42050.0,40250.0,146214.0
2291,2014.06.12,41700.0,2050.0,39850.0,41950.0,39000.0,299427.0
2292,2014.06.11,39650.0,2000.0,41850.0,42150.0,39500.0,373515.0
2293,2014.06.10,41650.0,0.0,41500.0,42800.0,41300.0,327969.0
2294,2014.06.09,41650.0,2650.0,45050.0,45800.0,41050.0,447608.0
2295,2014.06.05,44300.0,900.0,45200.0,45950.0,43350.0,270106.0
2296,2014.06.03,45200.0,1000.0,46300.0,46700.0,44750.0,286539.0
2297,2014.06.02,46200.0,1700.0,47000.0,49650.0,45550.0,1076916.0
2298,2014.05.30,44500.0,250.0,45500.0,45550.0,44250.0,123787.0
2299,2014.05.29,44750.0,650.0,45550.0,46250.0,44700.0,251143.0
2300,2014.05.28,44100.0,100.0,44000.0,44750.0,43800.0,103606.0
2301,2014.05.27,44000.0,950.0,44750.0,44800.0,43750.0,223983.0
2302,2014.05.26,44950.0,250.0,44300.0,45400.0,44200.0,95979.0
2303,2014.05.23,44700.0,550.0,44000.0,44850.0,44000.0,78723.0
2304,2014.05.22,44150.0,100.0,44000.0,44600.0,44000.0,72912.0
2305,2014.05.21,44050.0,0.0,43700.0,44400.0,43650.0,114256.0
2306,2014.05.20,44050.0,1000.0,44900.0,45200.0,43400.0,262955.0
2307,2014.05.19,45050.0,3100.0,47550.0,47800.0,44550.0,329976.0
2308,2014.05.16,48150.0,1150.0,49300.0,49850.0,47800.0,166445.0
2309,2014.05.15,49300.0,1000.0,48800.0,49850.0,48450.0,115826.0
2310,2014.05.14,48300.0,100.0,48400.0,49200.0,48200.0,71845.0
2311,2014.05.13,48400.0,600.0,47800.0,48700.0,47800.0,51311.0
2312,2014.05.12,47800.0,500.0,48300.0,48350.0,47650.0,61270.0
2313,2014.05.09,48300.0,0.0,47900.0,48450.0,47400.0,66672.0
2314,2014.05.08,48300.0,500.0,47550.0,51100.0,47400.0,279590.0
2315,2014.05.07,47800.0,1500.0,49300.0,49300.0,47750.0,128385.0
2316,2014.05.02,49300.0,1750.0,49300.0,50900.0,48600.0,280635.0
2317,2014.04.30,61800.0,2800.0,58800.0,61800.0,58800.0,152545.0
2318,2014.04.29,59000.0,500.0,60000.0,60100.0,58900.0,65972.0
2319,2014.04.28,59500.0,100.0,59400.0,60500.0,59100.0,57654.0
2320,2014.04.25,59400.0,800.0,60000.0,60200.0,59200.0,65338.0
2321,2014.04.24,60200.0,500.0,61000.0,61400.0,59600.0,76225.0
2322,2014.04.23,60700.0,700.0,61500.0,61700.0,60700.0,46863.0
2323,2014.04.22,61400.0,300.0,61200.0,62100.0,60300.0,74884.0
2324,2014.04.21,61100.0,900.0,62100.0,62100.0,61000.0,70458.0
2325,2014.04.18,62000.0,400.0,61700.0,62500.0,61200.0,78619.0
2326,2014.04.17,61600.0,1100.0,62600.0,62800.0,61600.0,48624.0
2327,2014.04.16,62700.0,200.0,62900.0,63100.0,62300.0,36949.0
2328,2014.04.15,62500.0,600.0,63400.0,63500.0,62400.0,43482.0
2329,2014.04.14,63100.0,100.0,62700.0,63300.0,62600.0,42023.0
2330,2014.04.11,63000.0,100.0,62400.0,63600.0,62300.0,48100.0
2331,2014.04.10,63100.0,0.0,63700.0,64000.0,62700.0,54214.0
2332,2014.04.09,63100.0,900.0,62700.0,63900.0,62200.0,95837.0
2333,2014.04.08,62200.0,1700.0,60500.0,64800.0,60500.0,191097.0
2334,2014.04.07,60500.0,2000.0,62000.0,62300.0,60000.0,136839.0
2335,2014.04.04,62500.0,400.0,63000.0,63900.0,62000.0,79213.0
2336,2014.04.03,62900.0,700.0,63500.0,63800.0,62600.0,58444.0
2337,2014.04.02,63600.0,0.0,64100.0,64800.0,63400.0,80191.0
2338,2014.04.01,63600.0,200.0,63400.0,64200.0,63100.0,80232.0
2339,2014.03.31,63400.0,900.0,63400.0,63700.0,62600.0,71720.0
2340,2014.03.28,62500.0,200.0,62200.0,63500.0,61600.0,50360.0
2341,2014.03.27,62300.0,300.0,63100.0,63300.0,62200.0,64822.0
2342,2014.03.26,62600.0,1600.0,61000.0,62800.0,60800.0,93561.0
2343,2014.03.25,61000.0,2100.0,62400.0,63000.0,60300.0,173600.0
2344,2014.03.24,63100.0,1400.0,64600.0,64900.0,63000.0,88634.0
2345,2014.03.21,64500.0,600.0,64400.0,64700.0,63500.0,81225.0
2346,2014.03.20,63900.0,100.0,62100.0,64400.0,62000.0,161313.0
2347,2014.03.19,64000.0,400.0,64400.0,64700.0,63100.0,100625.0
2348,2014.03.18,64400.0,2200.0,62500.0,66200.0,61900.0,295968.0
2349,2014.03.17,62200.0,3600.0,65900.0,66300.0,61500.0,296895.0
2350,2014.03.14,65800.0,1400.0,66600.0,68700.0,65800.0,176096.0
2351,2014.03.13,67200.0,900.0,66100.0,67500.0,65200.0,129814.0
2352,2014.03.12,66300.0,1700.0,68300.0,68300.0,66100.0,140318.0
2353,2014.03.11,68000.0,1300.0,67300.0,68300.0,66900.0,282039.0
2354,2014.03.10,66700.0,3800.0,63500.0,68900.0,62800.0,412398.0
2355,2014.03.07,62900.0,100.0,64000.0,64100.0,62000.0,158212.0
2356,2014.03.06,63000.0,2100.0,61200.0,63200.0,60900.0,188130.0
2357,2014.03.05,60900.0,0.0,60900.0,61300.0,60300.0,60647.0
2358,2014.03.04,60900.0,300.0,61000.0,62000.0,60200.0,134393.0
2359,2014.03.03,62300.0,2900.0,58200.0,62500.0,58200.0,457359.0
2360,2014.02.28,59400.0,1300.0,57800.0,59800.0,57300.0,799344.0
2361,2014.02.27,58100.0,700.0,58400.0,58800.0,57800.0,113943.0
2362,2014.02.26,57400.0,1200.0,56300.0,57900.0,56200.0,86497.0
2363,2014.02.25,56200.0,100.0,56500.0,57600.0,55800.0,117518.0
2364,2014.02.24,56100.0,1100.0,57400.0,57600.0,56000.0,96606.0
2365,2014.02.21,57200.0,1100.0,58300.0,58700.0,57000.0,79754.0
2366,2014.02.20,58300.0,500.0,57500.0,58600.0,57500.0,61487.0
2367,2014.02.19,57800.0,400.0,58300.0,59000.0,57700.0,94873.0
2368,2014.02.18,58200.0,900.0,57300.0,58500.0,56000.0,174660.0
2369,2014.02.17,57300.0,2800.0,57000.0,58200.0,55900.0,444677.0
2370,2014.02.14,60100.0,200.0,60000.0,60500.0,59600.0,112652.0
2371,2014.02.13,59900.0,0.0,60200.0,60200.0,59200.0,97959.0
2372,2014.02.12,59900.0,2600.0,57100.0,60000.0,57100.0,199673.0
2373,2014.02.11,57300.0,800.0,58200.0,58400.0,57300.0,50910.0
2374,2014.02.10,58100.0,600.0,57800.0,58400.0,57400.0,73187.0
2375,2014.02.07,57500.0,400.0,57700.0,58400.0,56800.0,135143.0
2376,2014.02.06,57100.0,300.0,56300.0,57500.0,56000.0,112315.0
2377,2014.02.05,56800.0,1800.0,58500.0,58600.0,56200.0,195339.0
2378,2014.02.04,58600.0,700.0,58000.0,59200.0,57900.0,94738.0
2379,2014.02.03,59300.0,700.0,59700.0,60100.0,59300.0,63564.0
2380,2014.01.29,60000.0,1000.0,59100.0,60400.0,59100.0,80584.0
2381,2014.01.28,59000.0,500.0,59500.0,60700.0,59000.0,106002.0
2382,2014.01.27,59500.0,1300.0,57100.0,60700.0,56800.0,188854.0
2383,2014.01.24,58200.0,1400.0,59600.0,60100.0,57900.0,101318.0
2384,2014.01.23,59600.0,700.0,60000.0,60300.0,59500.0,77409.0
2385,2014.01.22,60300.0,200.0,59800.0,60900.0,59800.0,79010.0
2386,2014.01.21,60100.0,100.0,60000.0,60600.0,59500.0,95197.0
2387,2014.01.20,60000.0,0.0,60300.0,60700.0,59300.0,108921.0
2388,2014.01.17,60000.0,800.0,59400.0,60600.0,59100.0,162765.0
2389,2014.01.16,59200.0,1200.0,59100.0,60600.0,58400.0,319937.0
2390,2014.01.15,58000.0,300.0,58100.0,58300.0,56900.0,134978.0
2391,2014.01.14,58300.0,900.0,57400.0,58600.0,56900.0,242835.0
2392,2014.01.13,57400.0,3900.0,53900.0,57700.0,53800.0,377450.0
2393,2014.01.10,53500.0,700.0,53500.0,53900.0,52200.0,157651.0
2394,2014.01.09,52800.0,1800.0,54700.0,54800.0,52300.0,297074.0
2395,2014.01.08,54600.0,500.0,55500.0,55800.0,54100.0,131973.0
2396,2014.01.07,55100.0,400.0,54700.0,55300.0,54400.0,84097.0
2397,2014.01.06,54700.0,800.0,54400.0,54700.0,53500.0,96780.0
2398,2014.01.03,53900.0,1000.0,53000.0,54100.0,52700.0,122533.0
2399,2014.01.02,52900.0,900.0,53200.0,53700.0,52400.0,157526.0
2400,2013.12.30,52000.0,1100.0,51000.0,52000.0,50600.0,83593.0
2401,2013.12.27,50900.0,500.0,50300.0,51100.0,50300.0,32521.0
2402,2013.12.26,50400.0,300.0,50700.0,51400.0,50300.0,57236.0
2403,2013.12.24,50700.0,100.0,50800.0,51300.0,50500.0,40804.0
2404,2013.12.23,50800.0,400.0,51300.0,51400.0,50700.0,48440.0
2405,2013.12.20,51200.0,1000.0,50300.0,51400.0,50200.0,57845.0
2406,2013.12.19,50200.0,400.0,50700.0,51400.0,50000.0,67777.0
2407,2013.12.18,50600.0,400.0,50800.0,51800.0,50100.0,59569.0
2408,2013.12.17,51000.0,500.0,52000.0,52000.0,51000.0,57454.0
2409,2013.12.16,51500.0,500.0,51100.0,51900.0,50800.0,104147.0
2410,2013.12.13,51000.0,2450.0,49500.0,51300.0,49150.0,214476.0
2411,2013.12.12,48550.0,100.0,48250.0,49100.0,48250.0,30657.0
2412,2013.12.11,48650.0,250.0,49200.0,49850.0,48600.0,68966.0
2413,2013.12.10,48900.0,100.0,49000.0,49500.0,48650.0,40559.0
2414,2013.12.09,49000.0,550.0,48550.0,49900.0,48150.0,91861.0
2415,2013.12.06,48450.0,550.0,48950.0,49250.0,48350.0,41352.0
2416,2013.12.05,49000.0,100.0,49050.0,49200.0,48700.0,26731.0
2417,2013.12.04,49100.0,350.0,48750.0,49550.0,48750.0,43096.0
2418,2013.12.03,48750.0,0.0,48900.0,49200.0,48750.0,34078.0
2419,2013.12.02,48750.0,850.0,49850.0,49850.0,48650.0,57871.0
2420,2013.11.29,49600.0,100.0,49500.0,50200.0,49100.0,75475.0
2421,2013.11.28,49500.0,250.0,49950.0,50000.0,49450.0,39890.0
2422,2013.11.27,49750.0,700.0,49300.0,50700.0,49300.0,59684.0
2423,2013.11.26,49050.0,150.0,49150.0,49400.0,48800.0,43087.0
2424,2013.11.25,49200.0,200.0,49550.0,50200.0,49200.0,48716.0
2425,2013.11.22,49400.0,1500.0,49950.0,50400.0,49000.0,109690.0
2426,2013.11.21,50900.0,100.0,51900.0,51900.0,50400.0,47345.0
2427,2013.11.20,50800.0,1500.0,52100.0,52300.0,50800.0,58984.0
2428,2013.11.19,52300.0,2100.0,50100.0,52300.0,49800.0,84983.0
2429,2013.11.18,50200.0,0.0,50300.0,50800.0,50000.0,38059.0
2430,2013.11.15,50200.0,300.0,50000.0,50900.0,49900.0,36738.0
2431,2013.11.14,49900.0,900.0,49200.0,50400.0,49150.0,47913.0
2432,2013.11.13,49000.0,200.0,48650.0,50100.0,48650.0,39427.0
2433,2013.11.12,48800.0,250.0,48100.0,49400.0,48100.0,35346.0
2434,2013.11.11,48550.0,1350.0,50100.0,50300.0,48250.0,70490.0
2435,2013.11.08,49900.0,100.0,49200.0,50900.0,49200.0,39262.0
2436,2013.11.07,50000.0,100.0,50400.0,51200.0,50000.0,39458.0
2437,2013.11.06,49900.0,1000.0,50500.0,51400.0,49850.0,67004.0
2438,2013.11.05,50900.0,300.0,50000.0,51200.0,50000.0,52366.0
2439,2013.11.04,51200.0,700.0,52000.0,52000.0,51000.0,49539.0
2440,2013.11.01,51900.0,800.0,50900.0,53100.0,50900.0,78200.0
2441,2013.10.31,51100.0,1000.0,51500.0,52400.0,51100.0,53255.0
2442,2013.10.30,52100.0,100.0,52700.0,53200.0,52100.0,71080.0
2443,2013.10.29,52000.0,600.0,52600.0,52700.0,51800.0,55457.0
2444,2013.10.28,52600.0,800.0,52600.0,53500.0,52000.0,124850.0
2445,2013.10.25,51800.0,200.0,52300.0,52400.0,51300.0,65225.0
2446,2013.10.24,52000.0,1400.0,50900.0,52000.0,50200.0,119677.0
2447,2013.10.23,50600.0,1400.0,52000.0,52400.0,50500.0,93241.0
2448,2013.10.22,52000.0,200.0,51700.0,52800.0,51300.0,80517.0
2449,2013.10.21,52200.0,1000.0,52500.0,53300.0,52000.0,296216.0
2450,2013.10.18,51200.0,3500.0,47450.0,51200.0,47450.0,137219.0
2451,2013.10.17,47700.0,1300.0,49100.0,49500.0,47500.0,131543.0
2452,2013.10.16,49000.0,1500.0,50300.0,51000.0,49000.0,129344.0
2453,2013.10.15,50500.0,550.0,50600.0,50900.0,49950.0,113202.0
2454,2013.10.14,49950.0,550.0,50200.0,50900.0,49900.0,68220.0
2455,2013.10.11,50500.0,100.0,50900.0,51200.0,50300.0,73083.0
2456,2013.10.10,50400.0,400.0,50300.0,50600.0,50200.0,58825.0
2457,2013.10.08,50000.0,1000.0,50400.0,50900.0,49900.0,119519.0
2458,2013.10.07,51000.0,500.0,51500.0,52200.0,51000.0,54318.0
2459,2013.10.04,51500.0,900.0,51400.0,52400.0,51300.0,109575.0
2460,2013.10.02,52400.0,400.0,53300.0,53700.0,52200.0,100851.0
2461,2013.10.01,52800.0,2100.0,54500.0,55000.0,51900.0,250898.0
2462,2013.09.30,54900.0,400.0,54800.0,55400.0,54400.0,91901.0
2463,2013.09.27,55300.0,300.0,55400.0,55500.0,54600.0,59909.0
2464,2013.09.26,55000.0,500.0,54500.0,55500.0,54500.0,71088.0
2465,2013.09.25,54500.0,900.0,55800.0,55800.0,53800.0,134051.0
2466,2013.09.24,55400.0,200.0,55900.0,55900.0,54600.0,67341.0
2467,2013.09.23,55600.0,1000.0,55200.0,56600.0,55200.0,159571.0
2468,2013.09.17,54600.0,700.0,55300.0,55700.0,54200.0,93102.0
2469,2013.09.16,55300.0,800.0,54700.0,55700.0,54600.0,160136.0
2470,2013.09.13,54500.0,1100.0,53500.0,55000.0,52800.0,205222.0
2471,2013.09.12,53400.0,300.0,54000.0,54000.0,52600.0,92311.0
2472,2013.09.11,53100.0,1900.0,51200.0,53200.0,51200.0,104921.0
2473,2013.09.10,51200.0,0.0,51100.0,51800.0,50700.0,61855.0
2474,2013.09.09,51200.0,0.0,51400.0,52000.0,50500.0,79384.0
2475,2013.09.06,51200.0,1000.0,51700.0,52500.0,50800.0,70517.0
2476,2013.09.05,52200.0,1100.0,53100.0,53200.0,52100.0,61603.0
2477,2013.09.04,53300.0,800.0,52700.0,54100.0,52700.0,96081.0
2478,2013.09.03,52500.0,200.0,52900.0,53100.0,51700.0,71344.0
2479,2013.09.02,52700.0,2100.0,51400.0,52800.0,51100.0,90853.0
2480,2013.08.30,50600.0,1350.0,49700.0,51300.0,49600.0,129258.0
2481,2013.08.29,49250.0,900.0,48600.0,49600.0,48600.0,73003.0
2482,2013.08.28,48350.0,450.0,47100.0,49550.0,47000.0,89789.0
2483,2013.08.27,48800.0,1700.0,50500.0,50600.0,48800.0,81872.0
2484,2013.08.26,50500.0,1550.0,48550.0,50800.0,48550.0,77722.0
2485,2013.08.23,48950.0,1000.0,48200.0,49100.0,48200.0,74485.0
2486,2013.08.22,47950.0,2250.0,48700.0,49250.0,47650.0,177934.0
2487,2013.08.21,50200.0,1800.0,52000.0,52800.0,49800.0,139760.0
2488,2013.08.20,52000.0,2400.0,54200.0,54200.0,51900.0,114135.0
2489,2013.08.19,54400.0,400.0,54100.0,54500.0,53800.0,60542.0
2490,2013.08.16,54000.0,800.0,54000.0,54500.0,53000.0,62523.0
2491,2013.08.14,54800.0,100.0,55500.0,55700.0,54500.0,49762.0
2492,2013.08.13,54900.0,500.0,55300.0,55900.0,54500.0,66399.0
2493,2013.08.12,54400.0,1600.0,56300.0,56900.0,54200.0,96817.0
2494,2013.08.09,56000.0,200.0,56300.0,56900.0,55800.0,64643.0
2495,2013.08.08,56200.0,0.0,56600.0,57300.0,56200.0,111176.0
2496,2013.08.07,56200.0,2600.0,53700.0,57600.0,53700.0,199361.0
2497,2013.08.06,53600.0,1500.0,55200.0,55600.0,53300.0,130017.0
2498,2013.08.05,55100.0,1000.0,56500.0,56800.0,55100.0,70267.0
2499,2013.08.02,56100.0,0.0,56500.0,57500.0,55700.0,78907.0
2500,2013.08.01,56100.0,700.0,56800.0,57500.0,56100.0,50700.0
2501,2013.07.31,56800.0,200.0,56700.0,57800.0,56400.0,73720.0
2502,2013.07.30,56600.0,600.0,55500.0,57200.0,55500.0,69093.0
2503,2013.07.29,56000.0,500.0,55900.0,57300.0,55300.0,64251.0
2504,2013.07.26,56500.0,200.0,56500.0,57500.0,56200.0,72244.0
2505,2013.07.25,56700.0,100.0,58100.0,58400.0,56500.0,171635.0
2506,2013.07.24,56600.0,3400.0,53500.0,56900.0,53500.0,218223.0
2507,2013.07.23,53200.0,400.0,52600.0,53700.0,52600.0,70678.0
2508,2013.07.22,52800.0,100.0,52900.0,53400.0,52200.0,61055.0
2509,2013.07.19,52700.0,100.0,52600.0,54000.0,52500.0,84177.0
2510,2013.07.18,52800.0,700.0,53700.0,54500.0,52800.0,88816.0
2511,2013.07.17,53500.0,1700.0,51600.0,53700.0,51600.0,82996.0
2512,2013.07.16,51800.0,800.0,52300.0,53200.0,51700.0,55484.0
2513,2013.07.15,52600.0,400.0,52500.0,53200.0,51500.0,93805.0
2514,2013.07.12,52200.0,2000.0,50300.0,52200.0,50200.0,113945.0
2515,2013.07.11,50200.0,750.0,49500.0,51200.0,49500.0,90556.0
2516,2013.07.10,49450.0,1950.0,51400.0,51400.0,49200.0,101571.0
2517,2013.07.09,51400.0,1000.0,52800.0,53500.0,51400.0,65118.0
2518,2013.07.08,52400.0,1400.0,54000.0,54400.0,52300.0,66290.0
2519,2013.07.05,53800.0,400.0,53800.0,54400.0,52700.0,72633.0
2520,2013.07.04,53400.0,1000.0,52800.0,53900.0,51700.0,72684.0
2521,2013.07.03,52400.0,200.0,52200.0,53900.0,52000.0,100604.0
2522,2013.07.02,52200.0,1200.0,53400.0,54000.0,52000.0,98384.0
2523,2013.07.01,53400.0,1100.0,52300.0,54100.0,51500.0,87041.0
2524,2013.06.28,52300.0,800.0,51900.0,54200.0,51500.0,170154.0
2525,2013.06.27,51500.0,3450.0,49000.0,52100.0,48550.0,192889.0
2526,2013.06.26,48050.0,1750.0,47000.0,49000.0,46550.0,249002.0
2527,2013.06.25,46300.0,4600.0,49800.0,50800.0,45350.0,246965.0
2528,2013.06.24,50900.0,2400.0,53100.0,53800.0,50900.0,85280.0
2529,2013.06.21,53300.0,1700.0,53800.0,54000.0,52900.0,106618.0
2530,2013.06.20,55000.0,700.0,54000.0,55600.0,53000.0,89071.0
2531,2013.06.19,54300.0,2100.0,56000.0,56400.0,54300.0,97956.0
2532,2013.06.18,56400.0,2400.0,54100.0,56500.0,53300.0,181658.0
2533,2013.06.17,54000.0,2600.0,56300.0,57000.0,53800.0,107431.0
2534,2013.06.14,56600.0,1000.0,57800.0,58900.0,56600.0,83212.0
2535,2013.06.13,57600.0,700.0,56400.0,57800.0,55900.0,77923.0
2536,2013.06.12,56900.0,800.0,56900.0,58300.0,56800.0,93060.0
2537,2013.06.11,57700.0,1600.0,59100.0,59500.0,57400.0,90674.0
2538,2013.06.10,59300.0,1600.0,57700.0,59700.0,57700.0,101812.0
2539,2013.06.07,57700.0,2500.0,60200.0,60700.0,57500.0,151280.0
2540,2013.06.05,60200.0,900.0,60500.0,61600.0,60200.0,96145.0
2541,2013.06.04,61100.0,2500.0,64000.0,64300.0,60700.0,222038.0
2542,2013.06.03,63600.0,2200.0,65400.0,66400.0,63600.0,110537.0
2543,2013.05.31,65800.0,1200.0,64400.0,65900.0,64400.0,95862.0
2544,2013.05.30,64600.0,900.0,66000.0,66000.0,64500.0,82518.0
2545,2013.05.29,65500.0,600.0,65300.0,66300.0,65000.0,118599.0
2546,2013.05.28,64900.0,200.0,64900.0,65600.0,64300.0,113067.0
2547,2013.05.27,64700.0,1500.0,66600.0,66700.0,64600.0,115502.0
2548,2013.05.24,66200.0,900.0,65600.0,67000.0,65400.0,130682.0
2549,2013.05.23,65300.0,1700.0,67100.0,68000.0,65100.0,140904.0
2550,2013.05.22,67000.0,300.0,67700.0,67700.0,66300.0,93208.0
2551,2013.05.21,67300.0,1600.0,64800.0,67500.0,64800.0,124875.0
2552,2013.05.20,65700.0,900.0,66600.0,67200.0,65700.0,87579.0
2553,2013.05.16,66600.0,500.0,65000.0,67200.0,65000.0,111742.0
2554,2013.05.15,66100.0,800.0,69500.0,69500.0,66000.0,218569.0
2555,2013.05.14,66900.0,3000.0,65600.0,68200.0,65600.0,246877.0
2556,2013.05.13,63900.0,2400.0,66000.0,66900.0,63500.0,183916.0
2557,2013.05.10,66300.0,3000.0,68700.0,68700.0,66300.0,214658.0
